k,mu,R,cert,discovery_minus_cert,relative_cert_gap,cert_midpoint,cert_status,log_k,ceiling,headroom,log_k_minus_R,c,weight,rank_num,rank_den,cond,nit,moved_log_c,gate_failed_coords,spread,c_log_k,E_S,sd_S,eta
960000000,1,20.39931345,20.3973264569,0.0019869931000009444,9.74049006537004e-05,20.3973290462,PASS,20.68244384,20.68244386,0.28313,0.28313,0.048614675,1.0,1,1,1.0,73,0.0008,0,1.0,1.00547028561,1.10385811549,0.220487354782,-0.471038874735
970000000,1,20.40966907,20.4076634658,0.0020056042000007324,9.826735519924491e-05,20.4076660537,PASS,20.69280663,20.69280665,0.283138,0.283138,0.048590349,1.0,1,1,1.0,72,0.0008,0,1.0,1.00547069592,1.10383361403,0.220432183751,-0.471045617118
980000000,1,20.41980697,20.417851441,0.001955528999999956,9.576628235873847e-05,20.4178540527,PASS,20.70306313,20.70306315,0.283256,0.283256,0.048594022,1.0,1,1,1.0,74,0.0003,0,1.0,1.00604510519,1.10441178553,0.220440514983,-0.47365061516
990000000,1,20.42996575,20.4280143893,0.0019513607000014588,9.551463393919094e-05,20.4280169801,PASS,20.7132155,20.71321552,0.28325,0.28325,0.048548626,1.0,1,1,1.0,72,0.0007,0,1.0,1.00559815262,1.10391831468,0.220337524405,-0.471632396524
1000000000,1,20.44007126,20.4380510796,0.00202018039999885,9.883431296798961e-05,20.4380536599,PASS,20.72326584,20.72326586,0.283195,0.283195,0.048515029,1.0,1,1,1.0,77,0.0009,0,1.0,1.00538984305,1.1036755502,0.220261271391,-0.470693506593
1010000000,1,20.45000892,20.447975942,0.0020329779999990194,9.941208377717517e-05,20.4479785218,PASS,20.73321617,20.73321619,0.283207,0.283207,0.048492625,1.0,1,1,1.0,72,0.0009,0,1.0,1.00540807667,1.10367079479,0.220210407765,-0.470780631299
1020000000,1,20.4598188,20.4577878779,0.00203092210000122,9.926393385268984e-05,20.4577904682,PASS,20.74306846,20.74306848,0.28325,0.28325,0.048482684,1.0,1,1,1.0,70,0.0006,0,1.0,1.00567963354,1.10393214776,0.220187835042,-0.472015848375
1030000000,1,20.46953986,20.4675284976,0.0020113624000011043,9.826124152070238e-05,20.4675310808,PASS,20.75282464,20.75282466,0.283285,0.283285,0.048453487,1.0,1,1,1.0,72,0.0008,0,1.0,1.00554671887,1.10376925215,0.220121524875,-0.471418014261
1040000000,1,20.47913189,20.4771250695,0.002006820500000117,9.799343599032396e-05,20.4771276738,PASS,20.76248655,20.76248657,0.283355,0.283355,0.048455684,1.0,1,1,1.0,75,0.0002,0,1.0,1.00606048733,1.10428527721,0.220126515269,-0.473751547304
1050000000,1,20.48870983,20.4867191737,0.0019906563000020583,9.715869454538798e-05,20.486721749,PASS,20.772056,20.77205602,0.283346,0.283346,0.048402654,1.0,1,1,1.0,72,0.0009,0,1.0,1.00542263949,1.10359293294,0.220006028868,-0.470864064356
1060000000,1,20.49815319,20.4961752679,0.001977922100000029,9.649269774044601e-05,20.4961778412,PASS,20.78153475,20.78153476,0.283382,0.283382,0.048379898,1.0,1,1,1.0,72,0.0009,0,1.0,1.00540853125,1.10355542161,0.219954306051,-0.470804247802
1070000000,1,20.50749673,20.5055010337,0.0019956962999998495,9.731545133348167e-05,20.5055036303,PASS,20.79092449,20.7909245,0.283428,0.283428,0.048385179,1.0,1,1,1.0,73,0.0003,0,1.0,1.0059726028,1.10412492529,0.219966310513,-0.473367603628
1080000000,1,20.51677426,20.5147459532,0.0020283067999997684,9.886090153822107e-05,20.5147485626,PASS,20.80022688,20.8002269,0.283453,0.283453,0.048378763,1.0,1,1,1.0,67,0.0,0,1.0,1.00628924648,1.10443496929,0.219951726003,-0.4748085918
1090000000,1,20.52601876,20.5239916187,0.002027141300001034,9.875959501466587e-05,20.5239942043,PASS,20.80944353,20.80944355,0.283425,0.283425,0.048332619,1.0,1,1,1.0,75,0.0005,0,1.0,1.00577490589,1.10387313861,0.219846805263,-0.472479636394
1100000000,1,20.53518398,20.5331259683,0.0020580117000008613,0.00010021880992180239,20.5331285363,PASS,20.81857602,20.81857604,0.283392,0.283392,0.048293365,1.0,1,1,1.0,72,0.0009,1,1.0,1.00539909036,1.10345688931,0.219757511353,-0.470777488652
1110000000,1,20.54414439,20.5420826277,0.0020617622999985485,0.0001003576620597607,20.5420852313,PASS,20.82762585,20.82762587,0.283481,0.283481,0.048312814,1.0,1,1,1.0,73,0.0,0,1.0,1.00624121386,1.10431905033,0.219801757967,-0.47460516831
1120000000,1,20.55308699,20.5511005769,0.0019864130999991403,9.664791965146742e-05,20.5511031423,PASS,20.83659452,20.83659454,0.283508,0.283508,0.048251341,1.0,1,1,1.0,72,0.0009,0,1.0,1.00539362757,1.10340810414,0.219661876114,-0.470760361173
1130000000,1,20.56196298,20.5599665553,0.0019964246999997215,9.709309864732192e-05,20.5599691206,PASS,20.84548347,20.84548349,0.283521,0.28352,0.048231904,1.0,1,1,1.0,72,0.0009,1,1.0,1.00541735754,1.1034117842,0.219617628683,-0.470871964228
1140000000,1,20.57080117,20.568741311,0.0020598589999991646,0.00010013508871026459,20.5687438852,PASS,20.8542941,20.85429412,0.283493,0.283493,0.048222657,1.0,1,1,1.0,72,0.0006,0,1.0,1.00564947133,1.10363435665,0.219596575197,-0.471930659918
1150000000,1,20.57947266,20.5774555839,0.0020170760999995707,9.801398380436298e-05,20.5774581557,PASS,20.86302778,20.8630278,0.283555,0.283555,0.048201099,1.0,1,1,1.0,72,0.0006,0,1.0,1.00562086743,1.10358350166,0.219547484268,-0.471804548376
1160000000,1,20.5880832,20.5860926336,0.001990566399999949,9.668536797053302e-05,20.5860952042,PASS,20.87168584,20.87168586,0.283603,0.283603,0.04818097,1.0,1,1,1.0,74,0.0006,0,1.0,1.00561806941,1.10355991879,0.219501637485,-0.471795654807
1170000000,1,20.59665944,20.5946689521,0.001990487899998783,9.664129786664002e-05,20.5946715117,PASS,20.88026959,20.8802696,0.28361,0.28361,0.048150355,1.0,1,1,1.0,72,0.0009,0,1.0,1.00539239305,1.1033026138,0.219431888906,-0.470773023545
1180000000,1,20.60522742,20.6031594436,0.0020679763999993384,0.00010036173626465796,20.6031620017,PASS,20.88878028,20.88878029,0.283553,0.283553,0.048130215,1.0,1,1,1.0,72,0.0009,0,1.0,1.00538148574,1.10327088907,0.219385992895,-0.470726903327
1190000000,1,20.61365526,20.6115777713,0.0020774887000030162,0.00010078215987410552,20.6115803282,PASS,20.89721914,20.89721916,0.283564,0.283564,0.048110763,1.0,1,1,1.0,72,0.0009,0,1.0,1.0053811576,1.10325044664,0.219341655615,-0.470728856075
1200000000,1,20.6218889,20.6198959418,0.0019929581999988955,9.664285408883643e-05,20.6198985164,PASS,20.90558739,20.90558741,0.283699,0.283698,0.048112212,1.0,1,1,1.0,72,0.0004,0,1.0,1.00581405267,1.10368484032,0.219344958676,-0.47270218081
1210000000,1,20.6301884,20.6282043797,0.001984020300000111,9.617073104383821e-05,20.6282069344,PASS,20.9138862,20.91388621,0.283698,0.283698,0.048072317,1.0,1,1,1.0,72,0.0009,0,1.0,1.00537896694,1.10320847786,0.21925399861,-0.470725635648
1220000000,1,20.63841995,20.63641597,0.002003979999997796,9.709948750208448e-05,20.6364185226,PASS,20.9221167,20.92211671,0.283697,0.283697,0.048052364,1.0,1,1,1.0,72,0.0009,0,1.0,1.00535716711,1.10316602156,0.219208491887,-0.470629676226
1230000000,1,20.64652774,20.6445279133,0.00199982670000054,9.686019485620974e-05,20.6445304848,PASS,20.93028001,20.93028002,0.283752,0.283752,0.0480556,1.0,1,1,1.0,71,0.0004,0,1.0,1.00581716387,1.10362936898,0.219215872882,-0.472727488266
1240000000,1,20.65461289,20.6526342174,0.0019786725999999533,9.579809655778803e-05,20.6526367702,PASS,20.93837722,20.93837723,0.283764,0.283764,0.048017626,1.0,1,1,1.0,73,0.0008,0,1.0,1.00541116623,1.10318403818,0.219129242533,-0.470882101285
1250000000,1,20.66261848,20.6606183627,0.002000117299999715,9.6798830309706e-05,20.6606209319,PASS,20.94640939,20.94640941,0.283791,0.283791,0.048018363,1.0,1,1,1.0,74,0.0004,0,1.0,1.00581228955,1.10358592516,0.2191309242,-0.472712491582
1260000000,1,20.67056585,20.6685924252,0.0019734247999991794,9.54702843802014e-05,20.6685949784,PASS,20.95437756,20.95437757,0.283812,0.283812,0.04798374,1.0,1,1,1.0,77,0.0008,0,1.0,1.0054694046,1.10320715235,0.219051909259,-0.47115385891
1270000000,1,20.67847585,20.6764850629,0.0019907871000022226,9.627339628139094e-05,20.6764876099,PASS,20.96228274,20.96228275,0.283807,0.283807,0.047959885,1.0,1,1,1.0,69,0.0009,0,1.0,1.00534866942,1.10306167616,0.218997451946,-0.470606736479
1280000000,1,20.68628996,20.6843057596,0.0019842003999990254,9.591862068238289e-05,20.6843083085,PASS,20.97012591,20.97012593,0.283836,0.283836,0.047945115,1.0,1,1,1.0,72,0.0008,0,1.0,1.00541509855,1.10311278076,0.218963727514,-0.470912611543
1290000000,1,20.69410699,20.6920843644,0.0020226256000022147,9.773920667268254e-05,20.6920868958,PASS,20.97790806,20.97790807,0.283801,0.283801,0.047909069,1.0,1,1,1.0,73,0.0012,0,1.0,1.0050320445,1.10269230827,0.218881401621,-0.469168725676
1300000000,1,20.70186748,20.6997730725,0.002094407499999562,0.00010116997908632937,20.6997756189,PASS,20.9856301,20.98563012,0.283763,0.283763,0.047909162,1.0,1,1,1.0,72,0.0008,0,1.0,1.0054039522,1.10306431255,0.218881614081,-0.470867838689
1310000000,1,20.70943243,20.7073431282,0.002089301799998111,0.0001008864828652434,20.7073457095,PASS,20.99329297,20.99329299,0.283861,0.283861,0.047931072,1.0,1,1,1.0,74,0.0,0,1.0,1.00623103706,1.10391414481,0.218931658261,-0.474641929976
1320000000,1,20.71705736,20.7150000014,0.002057358599998338,9.930747230398835e-05,20.7150025485,PASS,21.00089757,21.00089759,0.28384,0.28384,0.04787734,1.0,1,1,1.0,74,0.0008,0,1.0,1.00546711343,1.1030944177,0.218808909778,-0.471161881887
1330000000,1,20.72452339,20.7225330875,0.0019903025000012065,9.603610478982437e-05,20.7225356306,PASS,21.00844478,21.00844479,0.283921,0.283921,0.047856788,1.0,1,1,1.0,70,0.0008,0,1.0,1.00539668801,1.10300263202,0.218761941402,-0.470843471934
1340000000,1,20.73208543,20.7300085027,0.002076927300002751,0.00010017937206632236,20.7300110426,PASS,21.01593545,21.01593547,0.28385,0.28385,0.047837235,1.0,1,1,1.0,69,0.0009,0,1.0,1.00534424291,1.10292985675,0.218717246722,-0.470606951654
1350000000,1,20.73944456,20.7374204705,0.0020240895000007697,9.759612867861539e-05,20.7374230134,PASS,21.02337043,21.02337044,0.283926,0.283926,0.047824723,1.0,1,1,1.0,72,0.0008,0,1.0,1.00543686731,1.10300946765,0.218688641728,-0.471032545812
1360000000,1,20.74685505,20.7447811256,0.0020739244000012036,9.996331468085346e-05,20.7447836688,PASS,21.03075054,21.03075055,0.283896,0.283895,0.047809261,1.0,1,1,1.0,72,0.0008,0,1.0,1.00546464143,1.10302115551,0.218653287256,-0.471162161804
1370000000,1,20.75417528,20.7520951235,0.00208015649999993,0.00010022833824693082,20.7520976616,PASS,21.03807658,21.03807659,0.283901,0.283901,0.047788016,1.0,1,1,1.0,69,0.0008,0,1.0,1.00536794006,1.10290234323,0.218604700396,-0.470723378968
1380000000,1,20.76134229,20.759321889,0.0020204010000028916,9.73155286291892e-05,20.7593244435,PASS,21.04534934,21.04534935,0.284007,0.284007,0.047790622,1.0,1,1,1.0,66,0.0004,0,1.0,1.00577033498,1.10330745087,0.21861066086,-0.472563645642
1390000000,1,20.76853035,20.7664614025,0.0020689474999997515,9.961935029262924e-05,20.7664639808,PASS,21.05256958,21.0525696,0.284039,0.284039,0.047801146,1.0,1,1,1.0,70,0.0001,0,1.0,1.00633695236,1.1038850218,0.218634729738,-0.475153338747
1400000000,1,20.77575513,20.7736921506,0.0020629794000015522,9.929744488673862e-05,20.7736946944,PASS,21.05973807,21.05973809,0.283983,0.283983,0.047748282,1.0,1,1,1.0,70,0.0006,0,1.0,1.00556631238,1.10305933671,0.218513800607,-0.471637655959
1410000000,1,20.78279412,20.7807755307,0.0020185892999968758,9.71279072650928e-05,20.7807780827,PASS,21.06685554,21.06685556,0.284061,0.284061,0.047742194,1.0,1,1,1.0,72,0.0004,0,1.0,1.00577790422,1.10326458561,0.218499869707,-0.472607080966
1420000000,1,20.78982075,20.7877824878,0.0020382621999992523,9.804135516653035e-05,20.7877850567,PASS,21.07392271,21.07392272,0.284102,0.284102,0.047745441,1.0,1,1,1.0,73,0.0,0,1.0,1.00618373332,1.10367379778,0.218507299805,-0.474463772467
1430000000,1,20.79684969,20.794827868,0.0020218219999996734,9.721770509174043e-05,20.7948304174,PASS,21.08094028,21.0809403,0.284091,0.284091,0.047709479,1.0,1,1,1.0,50,0.0004,0,1.0,1.00576067765,1.10321326077,0.218424994163,-0.472534112512
1440000000,1,20.80381594,20.8018059872,0.0020099527999981603,9.661462136538016e-05,20.8018085203,PASS,21.08790895,21.08790897,0.284093,0.284093,0.047676765,1.0,1,1,1.0,70,0.0008,0,1.0,1.00540327938,1.10282174284,0.21835009522,-0.470903127999
1450000000,1,20.81081293,20.8087153925,0.0020975374999991914,0.00010079075272333397,20.8087179204,PASS,21.09482939,21.09482941,0.284016,0.284016,0.0476563,1.0,1,1,1.0,72,0.0009,0,1.0,1.00530151802,1.10269862573,0.21830322739,-0.470440253928
1460000000,1,20.81761624,20.815569832,0.002046407999998223,9.830174484944888e-05,20.8155723607,PASS,21.10170227,21.10170229,0.284086,0.284086,0.047642629,1.0,1,1,1.0,72,0.0009,0,1.0,1.00534057265,1.10272340942,0.218271913207,-0.470621290234
1470000000,1,20.82439807,20.8223026221,0.00209544790000038,0.00010062465637453981,20.822305187,PASS,21.10852824,21.10852825,0.28413,0.28413,0.047667785,1.0,1,1,1.0,161,0.0,0,1.0,1.0061967857,1.10360587938,0.218329530984,-0.474539009532
1480000000,1,20.83117167,20.8291356016,0.002036068399998925,9.77414248345506e-05,20.8291381339,PASS,21.11530792,21.11530794,0.284136,0.284136,0.047617853,1.0,1,1,1.0,72,0.0007,0,1.0,1.00546562881,1.10282259231,0.218215150957,-0.471198227361
1490000000,1,20.83787051,20.8358651595,0.002005350499999281,9.623586532207898e-05,20.8358676821,PASS,21.12204196,21.12204197,0.284171,0.284171,0.047592838,1.0,1,1,1.0,71,0.0009,0,1.0,1.00525792108,1.10258874866,0.218157826157,-0.47025014169
1500000000,1,20.84450726,20.842523082,0.0019841780000007248,9.518948926215705e-05,20.8425256149,PASS,21.12873095,21.12873096,0.284224,0.284224,0.047590058,1.0,1,1,1.0,75,0.0007,0,1.0,1.00551753114,1.10284545333,0.218151454543,-0.471440603272
1510000000,1,20.85117387,20.8491647477,0.0020091222999987224,9.635535689860527e-05,20.8491672705,PASS,21.13537549,21.1353755,0.284202,0.284202,0.047564923,1.0,1,1,1.0,69,0.0009,1,1.0,1.00530250765,1.10260415383,0.21809383789,-0.470458747579
1520000000,1,20.85780304,20.8557464704,0.0020565696000005573,9.859953112303228e-05,20.8557489949,PASS,21.14197617,21.14197619,0.284173,0.284173,0.04755292,1.0,1,1,1.0,74,0.0008,0,1.0,1.00536270154,1.10265179515,0.218066318195,-0.470736590582
1530000000,1,20.86432716,20.8622917409,0.002035419099996716,9.755498389130493e-05,20.8622942618,PASS,21.14853357,21.14853359,0.284206,0.284206,0.047535137,1.0,1,1,1.0,70,0.0009,0,1.0,1.00529844071,1.10256893154,0.218025540102,-0.47044457035
1540000000,1,20.87075788,20.868722707,0.002035172999999446,9.751313352878808e-05,20.8687252616,PASS,21.15504825,21.15504827,0.28429,0.28429,0.047558261,1.0,1,1,1.0,69,0.0001,0,1.0,1.0060973063,1.10339198583,0.218078564149,-0.474104303784
1550000000,1,20.87726594,20.875249021,0.0020169190000025594,9.66083876020482e-05,20.8752515395,PASS,21.16152077,21.16152078,0.284255,0.284255,0.047505092,1.0,1,1,1.0,72,0.0009,0,1.0,1.00527999094,1.1025190366,0.217956626759,-0.470364393719
1560000000,1,20.88362376,20.8815840247,0.0020397352999985685,9.767152116125695e-05,20.8815865816,PASS,21.16795166,21.16795167,0.284328,0.284328,0.047533513,1.0,1,1,1.0,72,0.0,0,1.0,1.00618710533,1.10345589696,0.218021815771,-0.474520848266
1570000000,1,20.89008136,20.8880539921,0.0020273678999984668,9.70493060826675e-05,20.8880564877,PASS,21.17434146,21.17434147,0.28426,0.28426,0.047452735,1.0,1,1,1.0,78,0.0014,0,1.0,1.00478041393,1.10196461722,0.217836484915,-0.468078693346
1580000000,1,20.8964106,20.8943030603,0.002107539699998995,0.00010085654136213207,20.8943056118,PASS,21.18069068,21.1806907,0.28428,0.28428,0.047500888,1.0,1,1,1.0,69,0.0001,0,1.0,1.00610161594,1.10333626018,0.217946982459,-0.474134851559
1590000000,1,20.90270181,20.9006671105,0.0020346995000011248,9.734145941974402e-05,20.9006696263,PASS,21.18699985,21.18699987,0.284298,0.284298,0.047448494,1.0,1,1,1.0,72,0.0009,0,1.0,1.00529123541,1.10247099386,0.217826750354,-0.470424287624
1600000000,1,20.90888568,20.9068479104,0.002037769600001127,9.745950268169082e-05,20.9068504617,PASS,21.19326947,21.19326948,0.284384,0.284384,0.047474154,1.0,1,1,1.0,70,0.0,0,1.0,1.0061325384,1.10333918443,0.217885642422,-0.474281752942
1610000000,1,20.915132,20.913051173,0.0020808270000003404,9.948906848880229e-05,20.9130537277,PASS,21.19950002,21.19950003,0.284368,0.284368,0.047464755,1.0,1,1,1.0,72,0.0001,0,1.0,1.00622907438,1.10342587337,0.217864072712,-0.474726613156
1620000000,1,20.92137114,20.9193124171,0.002058722900002863,9.840286691663091e-05,20.9193149325,PASS,21.20569199,21.205692,0.284321,0.284321,0.047408905,1.0,1,1,1.0,74,0.0008,0,1.0,1.00533863683,1.10247688512,0.217735858749,-0.470647718312
1630000000,1,20.92745337,20.9253670948,0.002086275199999932,9.969083017958873e-05,20.925369648,PASS,21.21184585,21.21184586,0.284392,0.284392,0.04743724,1.0,1,1,1.0,72,0.0001,0,1.0,1.00623142251,1.10339938419,0.21780091641,-0.474742649832
1640000000,1,20.933548,20.9314904141,0.002057585899997605,9.829131210808627e-05,20.931492959,PASS,21.21796208,21.21796209,0.284414,0.284414,0.047415412,1.0,1,1,1.0,72,0.0001,0,1.0,1.00605841377,1.10320348709,0.217750800674,-0.47395227374
1650000000,1,20.93966464,20.9376356251,0.002029014899999737,9.689815643579175e-05,20.9376381013,PASS,21.22404112,21.22404114,0.284377,0.284376,0.047326925,1.0,1,1,1.0,77,0.0017,0,1.0,1.00446860251,1.10152078735,0.217547521708,-0.466660279784
1660000000,1,20.9456529,20.9435796213,0.0020732786999992925,9.898372277520614e-05,20.9435821659,PASS,21.23008344,21.23008345,0.284431,0.284431,0.047389603,1.0,1,1,1.0,69,0.0001,0,1.0,1.00608522585,1.10320322346,0.217691529931,-0.474080105417
1670000000,1,20.95168178,20.9495978161,0.002083963900002317,9.946523252332046e-05,20.9496003495,PASS,21.23608946,21.23608948,0.284408,0.284408,0.047364967,1.0,1,1,1.0,71,0.0003,1,1.0,1.00584667664,1.102938816,0.217634937933,-0.472988468583
1680000000,1,20.95760049,20.9555334197,0.0020670703000007506,9.863105754817023e-05,20.9555359604,PASS,21.24205963,21.24205964,0.284459,0.284459,0.047360447,1.0,1,1,1.0,71,0.0001,0,1.0,1.00603343929,1.10312083302,0.217624553333,-0.4738474195
1690000000,1,20.96357779,20.9615155341,0.0020622559000003093,9.837327963092456e-05,20.9615180437,PASS,21.24799437,21.24799438,0.284417,0.284417,0.04731399,1.0,1,1,1.0,70,0.0008,1,1.0,1.00532739295,1.10236598552,0.217517790581,-0.470609715403
1700000000,1,20.96946253,20.9673471139,0.0021154161000005445,0.00010088079734872177,20.9673496504,PASS,21.25389409,21.2538941,0.284432,0.284432,0.047331035,1.0,1,1,1.0,70,0.0002,0,1.0,1.00596880497,1.1030253079,0.217556967765,-0.473555542521
1710000000,1,20.97526323,20.9732495497,0.0020136802999992653,9.600262356274923e-05,20.9732520601,PASS,21.25975921,21.25975922,0.284496,0.284496,0.047290265,1.0,1,1,1.0,73,0.0008,1,1.0,1.00537964676,1.10239329961,0.217463247995,-0.47085335363
1720000000,1,20.98106834,20.9790499051,0.002018434900001864,9.620267506367905e-05,20.9790524247,PASS,21.26559013,21.26559014,0.284522,0.284522,0.047288293,1.0,1,1,1.0,75,0.0005,0,1.0,1.00561345678,1.10262503613,0.217458713857,-0.471928828741
1730000000,1,20.98696622,20.9848596859,0.0021065341000010562,0.00010037344501910845,20.9848621874,PASS,21.27138725,21.27138726,0.284421,0.284421,0.047256271,1.0,1,1,1.0,73,0.0009,0,1.0,1.00520644022,1.10218433783,0.217385073631,-0.470061426586
1740000000,1,20.99264481,20.9905766773,0.002068132699999836,9.85170148267676e-05,20.9905791989,PASS,21.27715095,21.27715096,0.284506,0.284506,0.047266299,1.0,1,1,1.0,63,0.0005,0,1.0,1.00569217868,1.10268062639,0.217408137477,-0.472294310502
1750000000,1,20.99843239,20.9963255994,0.002106790600002739,0.00010033085141184384,20.9963281007,PASS,21.28288162,21.28288164,0.284449,0.284449,0.047232178,1.0,1,1,1.0,70,0.0009,0,1.0,1.00523685326,1.1021893948,0.217329651098,-0.470204568418
1760000000,1,21.00401646,21.0019841696,0.0020322903999989705,9.675722754594387e-05,21.0019866869,PASS,21.28857965,21.28857966,0.284563,0.284563,0.047237788,1.0,1,1,1.0,75,0.0005,0,1.0,1.00562541214,1.10258385888,0.217342557384,-0.471991588367
1770000000,1,21.00964504,21.0075865796,0.0020584603999971307,9.797692422114005e-05,21.0075891169,PASS,21.29424538,21.2942454,0.2846,0.2846,0.04724767,1.0,1,1,1.0,70,0.0,0,1.0,1.00610347878,1.1030723259,0.217365289901,-0.474189443692
1780000000,1,21.01540601,21.0132835348,0.0021224752000001956,0.00010099615486801607,21.0132860339,PASS,21.2998792,21.29987921,0.284473,0.284473,0.047194285,1.0,1,1,1.0,72,0.0009,0,1.0,1.00523256949,1.10214520663,0.217242455011,-0.470189892767
1790000000,1,21.02090603,21.0188554648,0.0020505651999975782,9.75488495629595e-05,21.0188579749,PASS,21.30548146,21.30548147,0.284575,0.284575,0.047194806,1.0,1,1,1.0,67,0.0006,0,1.0,1.00550806409,1.10242125009,0.217243654137,-0.471457960395
1800000000,1,21.02647312,21.0243494913,0.002123628699997937,0.00010099785579246669,21.0243520279,PASS,21.3110525,21.31105251,0.284579,0.284579,0.047212007,1.0,1,1,1.0,67,0.0,0,1.0,1.00613755989,1.10306886352,0.217283239727,-0.474352571557
1810000000,1,21.03195416,21.0299386514,0.002015508600003102,9.583078132779184e-05,21.0299411613,PASS,21.31659268,21.31659269,0.284639,0.284639,0.047171404,1.0,1,1,1.0,72,0.0006,0,1.0,1.00553360532,1.10242213217,0.217189786295,-0.471578953688
1820000000,1,21.03743649,21.0353735428,0.0020629472000024407,9.806076900020819e-05,21.0353760779,PASS,21.32210234,21.32210235,0.284666,0.284666,0.04718739,1.0,1,1,1.0,161,0.0,0,1.0,1.00613435864,1.10303973152,0.2172265851,-0.474342178092
1830000000,1,21.04292713,21.0409099555,0.002017174500000607,9.585997649180696e-05,21.0409124593,PASS,21.3275818,21.32758182,0.284655,0.284655,0.047141933,1.0,1,1,1.0,72,0.0007,0,1.0,1.00542343245,1.10228088862,0.217121929522,-0.471075809092
1840000000,1,21.00527947,21.0038646416,0.001414828400001511,6.735584746787998e-05,21.0038661552,PASS,21.33303141,21.33303142,0.327752,0.327752,0.04561569,1.0,1,1,1.0,161,0.0334,6,1.0,0.973120947493,1.06834386197,0.213578297883,-0.319994412598
1850000000,1,21.05380037,21.0517560926,0.0020442773999995723,9.709778586637051e-05,21.0517585937,PASS,21.33845148,21.33845149,0.284651,0.284651,0.047116572,1.0,1,1,1.0,68,0.0007,1,1.0,1.00539468534,1.10222538917,0.217063519015,-0.470946889819
1860000000,1,21.05919644,21.0571425611,0.0020538788999999724,9.752883524552812e-05,21.0571450558,PASS,21.34384232,21.34384234,0.284646,0.284646,0.047098226,1.0,1,1,1.0,72,0.0009,0,1.0,1.00525710952,1.10206845235,0.21702125539,-0.470315463663
1870000000,1,21.06454749,21.0624755658,0.002071924199999131,9.836072676057904e-05,21.0624780706,PASS,21.34920427,21.34920428,0.284657,0.284657,0.047098237,1.0,1,1,1.0,72,0.0006,0,1.0,1.00550988237,1.10232123682,0.217021280741,-0.471480199849
1880000000,1,21.06985999,21.0677246992,0.0021352908000018544,0.00010134337869427172,21.0677272327,PASS,21.35453761,21.35453763,0.284678,0.284678,0.047118324,1.0,1,1,1.0,76,0.0001,0,1.0,1.00619002216,1.10302257455,0.217067554686,-0.474610656096
1890000000,1,21.04405029,21.042625786,0.0014245040000027132,6.769153182833955e-05,21.0426274073,PASS,21.35984267,21.35984268,0.315792,0.315792,0.045786443,1.0,1,1,1.0,161,0.0284,13,1.0,0.977991218717,1.0733995085,0.21397766785,-0.343024154047
1900000000,1,21.08031429,21.0783397875,0.0019745025000013072,9.366570501930154e-05,21.0783422974,PASS,21.36511972,21.36511973,0.284805,0.284805,0.047070982,1.0,1,1,1.0,70,0.0004,0,1.0,1.00567716591,1.10245974429,0.216958478299,-0.472255083505
1910000000,1,21.08562936,21.0836006211,0.002028738899998217,9.621429198821016e-05,21.0836031173,PASS,21.37036908,21.37036909,0.28474,0.28474,0.047045128,1.0,1,1,1.0,72,0.0007,0,1.0,1.00537174873,1.10212701563,0.216898887295,-0.470850804724
1920000000,1,21.09085036,21.0885864108,0.0022639491999996153,0.00010734271787795355,21.088588978,PASS,21.37559102,21.37559103,0.284741,0.284741,0.047110635,1.0,1,1,1.0,76,0.0009,2,1.0,1.00701766659,1.10384210574,0.217049842919,-0.478425159617
1930000000,1,21.09598322,21.0940014959,0.001981724100001969,9.39384564035489e-05,21.0940039847,PASS,21.38078584,21.38078585,0.284803,0.284803,0.047015525,1.0,1,1,1.0,72,0.0009,1,1.0,1.00522887117,1.10195284881,0.216830635098,-0.470195776346
1940000000,1,21.1011948,21.0991295251,0.00206527489999786,9.78747847964448e-05,21.0991320303,PASS,21.38595381,21.38595382,0.284759,0.284759,0.047022807,1.0,1,1,1.0,74,0.0005,1,1.0,1.00562757852,1.10235925468,0.216847426363,-0.472033523287
1950000000,1,21.10632994,21.1042949996,0.0020349403999979643,9.64137491351073e-05,21.1042974795,PASS,21.39109521,21.39109522,0.284765,0.284765,0.046984473,1.0,1,1,1.0,76,0.0011,3,1.0,1.00504933531,1.10174047211,0.216759019015,-0.469371344138
1960000000,1,21.0838698,21.0823872327,0.0014825672999982942,7.031760839266301e-05,21.0823888891,PASS,21.39621031,21.39621032,0.312341,0.312341,0.045783641,1.0,1,1,1.0,161,0.0267,0,1.0,0.979596411602,1.07500166458,0.213971120388,-0.35052237165
1970000000,1,21.11655467,21.1144084448,0.0021462252000006288,0.00010163709153983068,21.1144109612,PASS,21.40129938,21.40129939,0.284745,0.284745,0.047003329,1.0,1,1,1.0,74,0.0002,0,1.0,1.00593231577,1.10264339727,0.216802509972,-0.473441923154
1980000000,1,21.12165545,21.1195114106,0.0021440393999974106,0.0001015090604556477,21.1195139017,PASS,21.40636268,21.40636269,0.284707,0.284707,0.046965302,1.0,1,1,1.0,71,0.0007,4,1.0,1.00535628807,1.10202713922,0.216714792606,-0.47078991698
1990000000,1,21.12654094,21.1245450846,0.001995855400000579,9.447147101216744e-05,21.1245475696,PASS,21.41140048,21.41140049,0.28486,0.28486,0.046948247,1.0,1,1,1.0,72,0.0009,2,1.0,1.00522771815,1.10188051611,0.216675440089,-0.47019872704
