k,log_k,delta_log_previous,eta_target,eta_actual,c,c_log_k,E_S,sd_S,R,cert,log_k_minus_R,log_k_minus_cert,discovery_minus_cert,ceiling,headroom_R,headroom_cert,rank,cond,cert_status,grid_type
79404158,18.19006129260441,0.02000000419673934,-0.4746,-0.47459999999998864,0.05534999947388835,1.0068198829756507,1.1116571342677153,0.2352657696327812,17.913639066048958,17.9119320318,0.2764222265554501,0.27812926080440903,0.0017070342489589052,18.190061521686385,0.2764224556374266,0.27812948988638553,1,1.0,PASS,eta_fixed_geometric
81008229,18.21006130006913,0.020000007464720138,-0.4746,-0.47460000000000485,0.0552888249444656,1.0068128914475099,1.1115954140783435,0.2351357228789346,17.933574581518776,17.9318679155,0.2764867185503519,0.27819338456912845,0.0017066660187765592,18.210061524861864,0.27648694334308743,0.278193609361864,1,1.0,PASS,eta_fixed_geometric
82644704,18.230061302743295,0.020000002674166555,-0.4746,-0.47459999999997693,0.05522778734876181,1.0068059489827983,1.1115337979980358,0.23500589548681242,17.95351507476385,17.9518039338,0.27654622797944484,0.27825736894329367,0.001711140963848834,18.230061523326835,0.2765464485629856,0.27825758952683444,1,1.0,PASS,eta_fixed_geometric
84314238,18.250061305507778,0.020000002764484527,-0.4746,-0.4745999999999039,0.05516688620750185,1.00679905532088,1.111472285715348,0.234876286800191,17.973452030387577,17.9717400911,0.27660927512020095,0.2783212144077787,0.001711939287577735,18.250061521960678,0.276609491573101,0.27832143086067873,1,1.0,PASS,eta_fixed_geometric
86017499,18.270061310263383,0.020000004755604327,-0.4746,-0.4745999999999626,0.05510612105270641,1.0067922102037419,1.1114108769293156,0.2347468961848386,17.99339400151207,17.9916763888,0.27666730875131407,0.27838492146338467,0.0017176127120706042,18.27006152266274,0.27666752115067084,0.27838513386274144,1,1.0,PASS,eta_fixed_geometric
87755168,18.290061313162926,0.02000000289954284,-0.4746,-0.4745999999999256,0.05504549143595201,1.006785413376747,1.111349571357702,0.23461772304618503,18.01333229699541,18.0116128226,0.2767290161675149,0.2784484905629263,0.0017194743954114244,18.290061521584402,0.2767292245889905,0.27844869898440194,1,1.0,PASS,eta_fixed_geometric
89527940,18.31006131329838,0.02000000013545396,-0.4746,-0.47460000000002506,0.05498499690192893,1.00677866458584,1.1112883687104977,0.2344887667730549,18.03327113870679,18.0315493911,0.2767901745915893,0.27851192219837984,0.001721747606790558,18.31006151781623,0.27679037910943904,0.2785121267162296,1,1.0,PASS,eta_fixed_geometric
91336525,18.330061320329136,0.020000007030758014,-0.4746,-0.4745999999999287,0.054924636965519205,1.0067719635747834,1.1112272686664517,0.23436002668872405,18.05321065395941,18.0514861034,0.2768506663697252,0.2785752169291378,0.0017245505594125632,18.330061521016226,0.2768508670568153,0.27857541761622784,1,1.0,PASS,eta_fixed_geometric
93181646,18.350061328931826,0.020000008602688964,-0.4746,-0.4746000000000744,0.05486441118900941,1.0067653100940561,1.1111662709515253,0.23423150221556654,18.07315069999725,18.0714229537,0.2769106289345764,0.2786383752318251,0.0017277462972487,18.35006152585968,0.27691082586243,0.2786385721596787,1,1.0,PASS,eta_fixed_geometric
95064041,18.3700613382403,0.02000000930847472,-0.4746,-0.4745999999999597,0.054804319123210106,1.0067587038938657,1.111105375278939,0.2341031927495754,18.09308690050246,18.0913599408,0.2769744377378416,0.278701397440301,0.0017269597024593963,18.370061531479106,0.2769746309766461,0.2787015906791055,1,1.0,PASS,eta_fixed_geometric
96984463,18.3900613483805,0.020000010140196946,-0.4746,-0.47460000000009583,0.05474436031799544,1.0067521447257832,1.111044581360288,0.23397509768281843,18.11302783343566,18.1112970643,0.27703351494483996,0.27876428408049847,0.0017307691356585053,18.390061537999138,0.277033704563479,0.2787644736991375,1,1.0,PASS,eta_fixed_geometric
98943680,18.410061357331294,0.020000008950795983,-0.4746,-0.474600000000001,0.05468453433167851,1.006745632343291,1.1109838889145836,0.2338472164234794,18.13296910610432,18.1312343216,0.2770922512269749,0.2788270357312932,0.0017347845043182986,18.410061543397365,0.2770924372930459,0.2788272217973642,1,1.0,PASS,eta_fixed_geometric
100942475,18.430061358092335,0.02000000076104216,-0.4746,-0.4745999999999575,0.05462484073939521,1.0067391665030756,1.1109232976771999,0.23371954841384285,18.15290621619776,18.1511717054,0.2771551418945748,0.27888965269233523,0.0017345107977604357,18.43006154067218,0.27715532447442115,0.2788898352721816,1,1.0,PASS,eta_fixed_geometric
102981649,18.450061365272088,0.0200000071797521,-0.4746,-0.47460000000006125,0.05456527905382308,1.0067327469562315,1.1108628073191595,0.2335920929606937,18.172848032705073,18.1711092298,0.2772133325670154,0.27895213547208897,0.0017388029050735554,18.450061544430817,0.27721351172574416,0.2789523146308177,1,1.0,PASS,eta_fixed_geometric
105062017,18.470061371859007,0.020000006586918816,-0.4746,-0.47459999999999686,0.05450584885419078,1.0067263734621748,1.1108024175780362,0.23346484951124516,18.192785720437872,18.1910468872,0.2772756514211352,0.27901448465900813,0.0017388332378729388,18.47006154766052,0.277275827222649,0.2790146604605219,1,1.0,PASS,eta_fixed_geometric
107184411,18.490061376250374,0.02000000439136808,-0.4746,-0.4745999999999648,0.05444654970551732,1.006720045780082,1.110742128176224,0.2333378174804724,18.21272787308282,18.2109846756,0.27733350316755434,0.27907670065037493,0.001743197482820591,18.490061548757378,0.2773336756745586,0.27907687315737917,1,1.0,PASS,eta_fixed_geometric
109349680,18.510061378699596,0.020000002449220344,-0.4746,-0.47459999999993674,0.054387381169268036,1.006713763669882,1.110681938831567,0.23321099627387634,18.232665767994693,18.2309225948,0.2773956107049038,0.27913878389959734,0.0017431731946935258,18.51006154797363,0.2773957799789386,0.27913895317363213,1,1.0,PASS,eta_fixed_geometric
111558691,18.530061387058453,0.020000008358856364,-0.4746,-0.4745999999999315,0.0543283427864755,1.0067075268905452,1.1106218492402298,0.23308438525125524,18.252608190196213,18.2508606523,0.2774531968622398,0.2792007347584544,0.0017475378962146237,18.530061553159914,0.27745336296370127,0.2792009008599159,1,1.0,PASS,eta_fixed_geometric
113812327,18.550061395407013,0.02000000834856162,-0.4746,-0.47459999999996894,0.05426943414084876,1.006701335206742,1.1105618591409159,0.23295798386203773,18.272550642128778,18.2707988415,0.2775107532782357,0.2792625539070137,0.0017518006287779997,18.55006155839517,0.2775109162663938,0.2792627168951718,1,1.0,PASS,eta_fixed_geometric
116111489,18.570061399567123,0.02000000416011095,-0.4746,-0.4746000000000457,0.05421065481277247,1.0066951883839237,1.1105019682680963,0.23283179154674608,18.292488638553436,18.290737158,0.2775727610136869,0.27932424156712443,0.0017514805534375455,18.57006155950015,0.2775729209467137,0.27932440150015125,1,1.0,PASS,eta_fixed_geometric
118457097,18.590061402350393,0.02000000278326993,-0.4746,-0.47460000000009095,0.05415200436397948,1.006689086186725,1.1104421763363608,0.2327058077040447,18.31243090090015,18.310675604,0.27763050145024337,0.27938579835039334,0.0017552969001499719,18.590061559285367,0.27763065838521683,0.2793859552853668,1,1.0,PASS,eta_fixed_geometric
120850090,18.610061409838355,0.0200000074879597,-0.4746,-0.474600000000094,0.05409348234863956,1.0066830283801893,1.1103824830517093,0.2325800317144699,18.332368765639277,18.3306141851,0.27769264419907813,0.27944722473835526,0.0017545805392771285,18.610061563831305,0.2776927981920281,0.2794473787313052,1,1.0,PASS,eta_fixed_geometric
123291424,18.63006141178209,0.02000000194373588,-0.4746,-0.47459999999999125,0.054035088370615283,1.006677014735635,1.1103228881699547,0.23245446306354142,18.352310734067327,18.3505528908,0.2777506777147636,0.2795085209820911,0.0017578432673275302,18.630061562887988,0.27775082882066116,0.2795086720879887,1,1.0,PASS,eta_fixed_geometric
125782076,18.65006141195217,0.020000000170080426,-0.4746,-0.4745999999999676,0.0539768219946116,1.006671045021517,1.1102633914061788,0.23232910115083508,18.372256841643946,18.3704917243,0.2778045703082235,0.2795696876521703,0.0017651173439467982,18.650061560224977,0.27780471858103084,0.27956983592497764,1,1.0,PASS,eta_fixed_geometric
128323043,18.670061415953423,0.020000004001251324,-0.4746,-0.47459999999990765,0.05391868278198866,1.0066651190070386,1.1102039924710954,0.23220394536687064,18.392198387731547,18.3904306907,0.27786302822187636,0.2796307252534227,0.0017676970315463336,18.67006156144609,0.27786317371454317,0.2796308707460895,1,1.0,PASS,eta_fixed_geometric
130915341,18.690061420346254,0.020000004392831106,-0.4746,-0.4746000000000296,0.053860670322336934,1.006659236465498,1.110144691103474,0.23207899516111916,18.412135247117522,18.4103697862,0.2779261732287317,0.2796916341462534,0.0017654609175217217,18.690061563110742,0.27792631599321993,0.27969177691074165,1,1.0,PASS,eta_fixed_geometric
133560007,18.71006142545063,0.02000000510437474,-0.4746,-0.4746000000000443,0.05380278419615154,1.0066533971702596,1.110085487031837,0.23195424996170835,18.43208054721074,18.4303090106,0.2779808782398874,0.2797524148506305,0.0017715366107431407,18.710061565537934,0.2779810183271927,0.2797525549379358,1,1.0,PASS,eta_fixed_geometric
136258099,18.730061431942843,0.020000006492216765,-0.4746,-0.474600000000071,0.053745023984770074,1.006647600895985,1.1100263799848193,0.23182970919680337,18.45202108319616,18.4502483643,0.27804034874668204,0.27981306764284497,0.001772718896162928,18.730061569403016,0.27804048620685506,0.279813205103018,1,1.0,PASS,eta_fixed_geometric
139010696,18.750061437774782,0.02000000583193725,-0.4746,-0.47460000000009056,0.053687389279234735,1.0066418474193826,1.10996736970012,0.2317053723137358,18.471961159119402,18.4701878446,0.2781002786553799,0.27987359317478067,0.0017733145194007705,18.750061572656936,0.27810041353753334,0.2798737280569341,1,1.0,PASS,eta_fixed_geometric
141818899,18.770061442447982,0.020000004673199595,-0.4746,-0.47460000000005126,0.05362987966792143,1.006636136517977,1.1099084559118775,0.23158123875235062,18.491905126486238,18.4901274507,0.27815631596174484,0.2799339917479813,0.0017776757862364434,18.770061574800312,0.2781564483140748,0.27993412410031127,1,1.0,PASS,eta_fixed_geometric
144683831,18.79006144382395,0.020000001375971705,-0.4746,-0.47459999999993724,0.05357249474572112,1.0066304679710356,1.1098496383600913,0.23145730796482478,18.511844084666702,18.51006718,0.27821735915724943,0.27999426382395143,0.001776904666701995,18.790061573693762,0.27821748902706034,0.27999439369376233,1,1.0,PASS,eta_fixed_geometric
147606639,18.81006144879389,0.020000004969934548,-0.4746,-0.47459999999995145,0.053515234083466576,1.0066248415565955,1.1097909167593207,0.23133357934962487,18.531786935400067,18.530007039,0.27827451339382137,0.2800544097938875,0.00177989640006615,18.810061576227596,0.2782746408275294,0.28005453722759555,1,1.0,PASS,eta_fixed_geometric
150588491,18.8300614494271,0.020000000633211713,-0.4746,-0.47460000000008346,0.05345809729626286,1.0066192570580823,1.1097322908686489,0.23121005239913525,18.55172465168303,18.5499470192,0.2783367977440676,0.2801144302270977,0.0017776324830300894,18.830061574470264,0.27833692278723277,0.28011455527026285,1,1.0,PASS,eta_fixed_geometric
153630581,18.85006145391314,0.020000004486040092,-0.4746,-0.47460000000000846,0.05340108395490753,1.0066137142555818,1.10967376040082,0.23108672650825546,18.571675034160275,18.5698871285,0.27838641975286293,0.2801743254131388,0.001787905660275868,18.850061576610464,0.278386542450189,0.2801744481104649,1,1.0,PASS,eta_fixed_geometric
156734125,18.870061456431486,0.020000002518347253,-0.4746,-0.4745999999999801,0.05334419367200213,1.0066082129344638,1.109615325110798,0.2309636011605619,18.59162023899814,18.5898273607,0.2784412174333468,0.28023409573148683,0.0017928782981400104,18.870061576826846,0.2784413378287063,0.2802342161268463,1,1.0,PASS,eta_fixed_geometric
159900365,18.89006146047825,0.020000004046763446,-0.4746,-0.4746000000000411,0.05328742603536325,1.0066027528787007,1.109556984727247,0.23084067578431852,18.61156026853128,18.6097677186,0.2785011919469689,0.28029374187824985,0.0017925499312809734,18.890061578614702,0.2785013100834206,0.2802938600147016,1,1.0,PASS,eta_fixed_geometric
163130567,18.91006146266198,0.020000002183726998,-0.4746,-0.474600000000041,0.053230780654143606,1.0065973338753338,1.109498738999904,0.23071794985228525,18.631503881194007,18.6297081987,0.2785575814679717,0.28035326396197746,0.0017956824940057459,18.910061578581775,0.27855769738776814,0.2803533798817739,1,1.0,PASS,eta_fixed_geometric
166426024,18.93006146835385,0.020000005691871516,-0.4746,-0.4745999999999797,0.053174257114433604,1.00659195571028,1.1094405876540279,0.23059542278557216,18.651442249169232,18.6496488057,0.2786192191846162,0.28041266265384834,0.0017934434692321588,18.93006158209845,0.2786193329292175,0.28041277639844964,1,1.0,PASS,eta_fixed_geometric
169788053,18.950061470120023,0.02000000176617247,-0.4746,-0.47459999999991115,0.053117855040274595,1.0065866181741283,1.1093825304531344,0.23047309408587205,18.671392977529116,18.6695895319,0.2786684925909064,0.28047193822002114,0.0018034456291147194,18.95006158173012,0.27866860420100537,0.2804720498301201,1,1.0,PASS,eta_fixed_geometric
173218000,18.970061474789663,0.020000004669642576,-0.4746,-0.4746000000000254,0.05306157401717309,1.0065813210548753,1.1093245671203262,0.23035096316965947,18.691329449767746,18.6895303837,0.27873202502191674,0.2805310910896637,0.001799066067746935,18.970061584305196,0.2787321345374494,0.2805312006051963,1,1.0,PASS,eta_fixed_geometric
176717236,18.99006147639248,0.020000001602817112,-0.4746,-0.47460000000007624,0.053005413668425774,1.0065760641450197,1.1092666974167247,0.23022902953372762,18.711278229654145,18.7094713546,0.2787832467383353,0.28059012179247844,0.00180687505414312,18.990061583852636,0.27878335419849165,0.28059022925263477,1,1.0,PASS,eta_fixed_geometric
180287161,19.010061476542106,0.020000000149625448,-0.4746,-0.47460000000003366,0.052949373597679115,1.0065708472362753,1.1092089210824878,0.23010729263059432,18.731212546158442,18.7294124459,0.27884893038366343,0.2806490306421061,0.0018001002584426828,19.01006158198534,0.278849035826898,0.2806491360853407,1,1.0,PASS,eta_fixed_geometric
183929204,19.030061480664237,0.020000004122132493,-0.4746,-0.47460000000000185,0.052893453399681975,1.0065656701205967,1.1091512378478325,0.22998575189176593,18.751159233197352,18.7493536626,0.27890224746688475,0.2807078180642364,0.0018055705973516467,19.030061584128294,0.2789023509309416,0.28070792152829327,1,1.0,PASS,eta_fixed_geometric
187644821,19.050061483910508,0.020000003246268452,-0.4746,-0.47459999999997876,0.05283765269964544,1.0065605325937557,1.109093647473588,0.2298644068133014,18.771100292535813,18.7692949994,0.27896119137469455,0.280766484510508,0.0018052931358134572,19.050061585432424,0.27896129289661076,0.2807665860324242,1,1.0,PASS,eta_fixed_geometric
191435498,19.070061484781398,0.020000000870890107,-0.4746,-0.4745999999999639,0.05278197111504154,1.006555434451798,1.109036149711846,0.22974325687284922,18.791044593160667,18.7892364544,0.2790168916207314,0.28082503038139706,0.0018081387606656563,19.07006158439752,0.27901699123685475,0.2808251299975204,1,1.0,PASS,eta_fixed_geometric
195302752,19.09006148688946,0.020000002108063908,-0.4746,-0.4745999999999885,0.05272640825080133,1.006550375490633,1.1089787443009842,0.2296223015191463,18.811001138097932,18.8091780308,0.2790603487915284,0.2808834560894624,0.0018231072979340013,19.090061584635453,0.27906044653752105,0.28088355383545505,1,1.0,PASS,eta_fixed_geometric
199248130,19.110061490396077,0.020000003506616824,-0.4746,-0.47459999999996905,0.05267096372316914,1.0065453555081834,1.1089214309902637,0.22950154022391667,18.830942986498265,18.8291197284,0.2791185038978128,0.280941761996079,0.0018232580982662228,19.110061586306948,0.27911859980868314,0.28094185790694937,1,1.0,PASS,eta_fixed_geometric
203273210,19.13006149421446,0.020000003818381882,-0.4746,-0.47460000000002767,0.052615637153507304,1.0065403743038697,1.1088642095335242,0.22938097246843198,18.850888003837333,18.8490615457,0.2791734903771257,0.2809999485144594,0.0018264581373337307,19.13006158832456,0.27917358448722496,0.2810000426245587,1,1.0,PASS,eta_fixed_geometric
207379602,19.150061497910386,0.020000003695926902,-0.4746,-0.474599999999969,0.05256042816300273,1.0065354316780033,1.1088070796835985,0.2292605977319966,18.87082714891394,18.8690034818,0.2792343489964466,0.2810580161103857,0.0018236671139391092,19.15006159025342,0.2792344413394794,0.2810581084534185,1,1.0,PASS,eta_fixed_geometric
211568948,19.170061498597562,0.020000000687174228,-0.4746,-0.47459999999995706,0.052505336381228326,1.006530527432699,1.1087500412013345,0.22914041551062855,18.890769311729695,18.8889455334,0.27929218686786683,0.28111596519756077,0.001823778329693937,19.170061589206615,0.27929227747691954,0.2811160558066135,1,1.0,PASS,eta_fixed_geometric
215842925,19.190061502036862,0.020000003439301833,-0.4746,-0.47460000000005853,0.0524503614155805,1.006525661369051,1.1086930938238453,0.22902042525038324,18.910714566239225,18.908887706,0.27934693579763703,0.2811737960368603,0.0018268602392232935,19.190061590944396,0.2793470247051708,0.2811738849443941,1,1.0,PASS,eta_fixed_geometric
220203242,19.21006150512358,0.020000003086718666,-0.4746,-0.4745999999999878,0.0523955028995043,1.0065208332913584,1.1086362373143859,0.22890062645256778,18.930662818979794,18.9288299959,0.2793986861437858,0.28123150922358064,0.0018328230797948208,19.21006159236145,0.2793987733816543,0.28123159646144913,1,1.0,PASS,eta_fixed_geometric
224651643,19.230061507052632,0.020000001929049004,-0.4746,-0.4745999999999637,0.05234076046170884,1.0065160430045694,1.1085794714306891,0.22878101860661068,18.950604983420067,18.9487724021,0.27945652363256457,0.2812891049526307,0.00183258132006614,19.2300615926521,0.27945660923203164,0.2812891905520978,1,1.0,PASS,eta_fixed_geometric
229189908,19.250061510421833,0.020000003369204433,-0.4746,-0.4746000000000069,0.052286133723206674,1.0065112903138698,1.1085227959217197,0.22866160118356105,18.97055009115842,18.9687149267,0.2795114192634145,0.2813465837218345,0.0018351644584200244,19.250061594413584,0.27951150325516494,0.28134666771358496,1,1.0,PASS,eta_fixed_geometric
233819852,19.270061513577218,0.020000003155382636,-0.4746,-0.4746000000000131,0.05223162231824564,1.006506575026526,1.1084662105494039,0.22854237368183916,18.990498075877973,18.9886575676,0.2795634376992453,0.2814039459772175,0.0018405082779722193,19.270061595991358,0.2795635201133848,0.28140402839135703,1,1.0,PASS,eta_fixed_geometric
238543327,19.29006151636389,0.02000000278667307,-0.4746,-0.47460000000000874,0.05217722587855581,1.0065018969505557,1.1084097150723593,0.2284233355928304,19.010439834696893,19.0086003243,0.27962168166699897,0.2814611920638903,0.0018395103968913418,19.290061597229965,0.2796217625330719,0.28146127292996326,1,1.0,PASS,eta_fixed_geometric
243362222,19.310061516939818,0.0200000005759292,-0.4746,-0.4746000000000322,0.05212294404202126,1.0064972558954424,1.108353309254874,0.22830448641986245,19.030384343316587,19.0285431946,0.27967717362323086,0.2815183223398172,0.0018411487165863605,19.31006159628682,0.27967725297023094,0.2815184016868173,1,1.0,PASS,eta_fixed_geometric
248278465,19.330061516954768,0.020000000014947585,-0.4746,-0.47460000000004493,0.0520687764386106,1.0064926516709078,1.108296992852272,0.22818582564741183,19.050331597901174,19.0484861797,0.2797299190535938,0.28157533725476824,0.0018454182011744535,19.33006159481114,0.2797299969099676,0.28157541511114204,1,1.0,PASS,eta_fixed_geometric
253294023,19.350061518167642,0.02000000121287513,-0.4746,-0.4746000000000441,0.052014722699602126,1.006488084087732,1.1082407656205153,0.22806735276128373,19.07027250336643,19.068429281,0.27978901480121365,0.2816322371676421,0.0018432223664284209,19.350061594561318,0.27978909119488904,0.28163231356131746,1,1.0,PASS,eta_fixed_geometric
258410902,19.370061519385207,0.020000001217565004,-0.4746,-0.4746000000000577,0.05196078246582561,1.0064835529584342,1.108184627324788,0.22794906726669786,19.090216076176066,19.0883724969,0.2798454432091404,0.28168902248520666,0.001843579276066265,19.370061594343582,0.2798455181675159,0.28168909744358217,1,1.0,PASS,eta_fixed_geometric
263631149,19.390061521289677,0.020000001904468948,-0.4746,-0.4746000000000801,0.051906955374590474,1.0064790580961471,1.1081285777258907,0.22783096865965535,19.110162294097762,19.1083158278,0.2798992271919154,0.28174569348967893,0.0018464662977635271,19.39006159483964,0.27989930074187797,0.2817457670396415,1,1.0,PASS,eta_fixed_geometric
268956852,19.41006152321343,0.020000001923753414,-0.4746,-0.47460000000003894,0.05185324106838313,1.0064745993153337,1.1080726165892882,0.2277130564460164,19.13012023103677,19.1282592725,0.27994129217665886,0.28180225071342946,0.001860958536770596,19.410061595381368,0.27994136434459804,0.28180232288136864,1,1.0,PASS,eta_fixed_geometric
274390141,19.43006152387024,0.02000000065680996,-0.4746,-0.47459999999997926,0.05179963919286522,1.0064701764316513,1.1080167436830781,0.22759533013713198,19.15006246115438,19.1482028294,0.2799990627158593,0.28185869447024103,0.001859631754381752,19.430061594682048,0.27999913352766725,0.281858765282049,1,1.0,PASS,eta_fixed_geometric
279933190,19.450061525519452,0.02000000164921332,-0.4746,-0.4746000000000644,0.05174614938572276,1.0064657892610283,1.107960958766367,0.22747778922535264,19.170007217159757,19.1681465004,0.2800543083596949,0.2819150251194529,0.0018607167597579632,19.450061595000534,0.28005437784077714,0.2819150946005351,1,1.0,PASS,eta_fixed_geometric
285588216,19.470061527074265,0.02000000155481053,-0.4746,-0.47459999999992397,0.05169277129512353,1.0064614376210335,1.1079052616083656,0.22736043322457405,19.189936141848097,19.1880902839,0.28012538522616737,0.28197124317426514,0.0018458579480977733,19.47006159524956,0.2801254534014639,0.28197131134956166,1,1.0,PASS,eta_fixed_geometric
291357481,19.490061528244475,0.020000001170209843,-0.4746,-0.47459999999997776,0.05163950456860916,1.0064571213302542,1.1078496519771182,0.2272432616458559,19.20990409701851,19.2080341795,0.28015743122596604,0.28202734874447444,0.0018699175185084016,19.490061595138457,0.28015749811994795,0.28202741563845635,1,1.0,PASS,eta_fixed_geometric
297243293,19.51006152978187,0.0200000015373937,-0.4746,-0.4746000000000744,0.05158634885244172,1.0064528402079302,1.1077941296385092,0.22712627399598043,19.229837819681293,19.2279781873,0.2802237101005751,0.2820833424818687,0.0018596323812936078,19.510061595418545,0.28022377573725166,0.28208340811854526,1,1.0,PASS,eta_fixed_geometric
303248006,19.530061530334002,0.02000000055213681,-0.4746,-0.4745999999999617,0.051533303799966027,1.0064485940747316,1.1077386943651082,0.22700946979586364,19.249792208192407,19.2479223057,0.2802693221415957,0.2821392246340011,0.001869902492405373,19.530061594736935,0.2802693865445285,0.28213928903693386,1,1.0,PASS,eta_fixed_geometric
309374023,19.550061533302443,0.020000002968440348,-0.4746,-0.47460000000003333,0.05148036905341925,1.0064443827514653,1.1076833459173336,0.22689284854051006,19.26974897243084,19.2678665378,0.2803125608716037,0.28219499550244365,0.0018824346308399242,19.550061596494764,0.28031262406392443,0.28219505869476436,1,1.0,PASS,eta_fixed_geometric
315623793,19.57006153382817,0.0200000005257259,-0.4746,-0.47460000000006364,0.05142754427837794,1.0064402060615292,1.1076280840791815,0.2267764097748989,19.289689587052504,19.2878108782,0.28037194677566646,0.28225065562817164,0.0018787088525051843,19.570061595832563,0.2803720087800592,0.2822507176325644,1,1.0,PASS,eta_fixed_geometric
321999817,19.59006153518554,0.020000001357369127,-0.4746,-0.47460000000004227,0.051374829120367484,1.006436063827641,1.1075729086130501,0.2266601529983998,19.3096324374597,19.3077553299,0.2804290977258397,0.28230620528553985,0.001877107559700164,19.590061596024274,0.28042915856457284,0.282306266124273,1,1.0,PASS,eta_fixed_geometric
328504645,19.610061535819412,0.02000000063387184,-0.4746,-0.4745999999999091,0.05132222323913485,1.0064319558744954,1.1075178192955266,0.22654407774030175,19.32957745787929,19.327699891,0.2804840779401232,0.2823616448194102,0.0018775668792869737,19.610061595514342,0.2804841376350531,0.28236170451434006,1,1.0,PASS,eta_fixed_geometric
335140880,19.63006153870174,0.020000002882329074,-0.4746,-0.4746000000000181,0.05126972628398013,1.0064278820269241,1.1074628158916768,0.22642818350542085,19.349524669967973,19.347644564,0.2805368687337655,0.2824169747017393,0.001880105967973833,19.630061597274306,0.28053692730633273,0.28241703327430656,1,1.0,PASS,eta_fixed_geometric
341911175,19.650061539071,0.020000000369259092,-0.4746,-0.47460000000004915,0.051217337925941436,1.0064238421121443,1.1074078981885187,0.22631246984514872,19.36947394578303,19.3675893439,0.2805875932879687,0.28247219517099964,0.0018846018830309674,19.650061596542248,0.280587650759216,0.28247225264224696,1,1.0,PASS,eta_fixed_geometric
348818239,19.670061539342996,0.020000000271996634,-0.4746,-0.4745999999999647,0.05116505781865231,1.0064198359569334,1.1073530659542334,0.2261969362710523,19.389425296123125,19.3875342327,0.28063624321987035,0.2825273066429972,0.0018910634231268375,19.67006159573357,0.2806362996104461,0.28252736303357295,1,1.0,PASS,eta_fixed_geometric
355864835,19.690061539754463,0.020000000411467538,-0.4746,-0.47460000000000285,0.05111288562291014,1.0064158633895317,1.1072983189639047,0.22608158230911102,19.409378689642313,19.4074792302,0.2806828501121501,0.2825823095544635,0.0018994594423134004,19.690061595084632,0.280682905442319,0.2825823648846324,1,1.0,PASS,eta_fixed_geometric
363053782,19.710061541034165,0.020000001279699326,-0.4746,-0.4745999999999723,0.05106082099965515,1.0064119242389327,1.1072436569920054,0.22596640748422187,19.429315575282374,19.4274243368,0.280745965751791,0.28263720423416316,0.0018912384823721595,19.71006159532381,0.28074602004143756,0.2826372585238097,1,1.0,PASS,eta_fixed_geometric
370387955,19.73006154130906,0.020000000274896356,-0.4746,-0.4746000000000365,0.051008863618014266,1.006408018335662,1.107189079821027,0.22585141133800854,19.449254371845687,19.4473695504,0.2808071694633725,0.2826919909090577,0.0018848214456852475,19.7300615945777,0.28080722273201175,0.282692044177697,1,1.0,PASS,eta_fixed_geometric
377870289,19.750061543900504,0.020000002591445583,-0.4746,-0.4745999999999695,0.0509570131350244,1.0064041455100783,1.1071345872200182,0.22573659338395516,19.46921367514769,19.4673148738,0.2808478687528151,0.28274667010050436,0.0018988013476892718,19.75006159616728,0.28084792101959266,0.28274672236728193,1,1.0,PASS,eta_fixed_geometric
385503776,19.770061545991023,0.02000000209051779,-0.4746,-0.4745999999999338,0.05090526922506372,1.0064003055947526,1.1070801789756826,0.2256219531725611,19.489156278764042,19.4872603039,0.2809052672269807,0.282801242091022,0.00189597486404125,19.77006159727473,0.2809053185106869,0.28280129337472815,1,1.0,PASS,eta_fixed_geometric
393291469,19.790061546345534,0.020000000354509752,-0.4746,-0.4746000000000042,0.05085363155976047,1.0063964984228393,1.107025854871176,0.22550749024689223,19.50910067067923,19.5072058391,0.28096087566630246,0.28285570724553466,0.0018948315792322035,19.790061596664604,0.28096092598537226,0.28285575756460446,1,1.0,PASS,eta_fixed_geometric
401236484,19.810061547105953,0.02000000076042121,-0.4746,-0.4746000000000861,0.05080209980340791,1.00639272382773,1.1069716146812538,0.22539320413239447,19.529046856423328,19.5271514811,0.28101469068262475,0.2829100660059538,0.0018953753233290627,19.810061596478484,0.2810147400551557,0.28291011537848476,1,1.0,PASS,eta_fixed_geometric
409341999,19.830061547974605,0.020000000868652685,-0.4746,-0.47460000000002206,0.05075067362798841,1.0063889816441818,1.106917458188101,0.225279094370198,19.549013437346588,19.5470972294,0.28104811062801716,0.28296431857460647,0.00191620794658931,19.830061596418354,0.2810481590717657,0.28296436701835503,1,1.0,PASS,eta_fixed_geometric
417611256,19.85006154819244,0.020000000217831923,-0.4746,-0.47460000000009367,0.05069935270803646,1.0063852717080408,1.1068633851760519,0.22516516050575386,19.568944432172355,19.5670430828,0.28111711602008427,0.2830184653924377,0.0019013493723534225,19.850061595724828,0.28111716355247296,0.2830185129248264,1,1.0,PASS,eta_fixed_geometric
426047563,19.870061548235963,0.02000000004352431,-0.4746,-0.47459999999991054,0.05064813671626561,1.0063815938556675,1.1068093954267362,0.22505140207913255,19.58889574402363,19.5869890414,0.28116580421233195,0.2830725068359641,0.0019067026236321283,19.870061594874095,0.28116585085046353,0.28307255347409566,1,1.0,PASS,eta_fixed_geometric
